"Churn_Binary","Outage_sec_perweek","MonthlyCharge","Contacts","Yearly_equip_failure"
1,0.078845419350491,1.10664903821522,1.03433686086213,-0.645258300106378
0,-0.545068490068433,-1.10953197942784,0.0103470484184113,-0.645258300106378
0,-0.558688420387734,-0.178378744408038,0.0103470484184113,-0.645258300106378
0,-0.148589379306339,0.520501683835889,2.05832667330585,-0.645258300106378
1,0.278173006020038,-0.469674987959391,2.05832667330585,-0.645258300106378
0,-1.3597722727951,-1.8657951382647,-1.01364276402531,-0.645258300106378
0,1.2366886281656,-1.05106744509055,-1.01364276402531,-0.645258300106378
0,-0.181791177862663,0.287323376401335,0.0103470484184113,-0.645258300106378
1,-1.32048444458387,2.15452926052306,-1.01364276402531,1.08678717595473
1,0.281801306047071,0.814672033284012,0.0103470484184113,-0.645258300106378
0,-0.726364031377726,-0.469515823834355,-1.01364276402531,1.08678717595473
1,0.445369128300816,0.640556470458594,1.03433686086213,1.08678717595473
1,-1.34324715802915,0.932184106060189,-1.01364276402531,-0.645258300106378
1,-0.703657968674385,1.92103013316888,-1.01364276402531,-0.645258300106378
0,-1.95558788596991,-0.877298480485624,-1.01364276402531,-0.645258300106378
1,-1.29845391334074,1.92143590271954,-1.01364276402531,1.08678717595473
1,1.01849779933199,0.985990196376211,-1.01364276402531,-0.645258300106378
1,0.848143996574861,2.27127562228834,-1.01364276402531,-0.645258300106378
1,-0.829371947332993,0.641322181469488,-1.01364276402531,-0.645258300106378
0,-0.886690010708944,-0.528303413607875,1.03433686086213,1.08678717595473
1,1.06065346049796,1.57161595350072,0.0103470484184113,-0.645258300106378
0,1.70495674979894,-1.05090355377936,-1.01364276402531,-0.645258300106378
1,1.32124296933491,0.348939406987616,1.03433686086213,1.08678717595473
0,1.97127288017299,-0.0612918156597751,0.0103470484184113,-0.645258300106378
0,-0.514492224562527,0.461818814043392,2.05832667330585,-0.645258300106378
0,-0.600850500499422,-1.2253399365244,0.0103470484184113,-0.645258300106378
0,-0.483466580709537,0.521187172401903,-1.01364276402531,-0.645258300106378
0,-1.3743889731882,-0.760727117754672,0.0103470484184113,-0.645258300106378
0,1.60290902941558,-1.34226539577113,2.05832667330585,-0.645258300106378
1,-0.945366485557876,0.815352794663869,0.0103470484184113,1.08678717595473
1,-0.375263799540746,0.348939406987616,3.08231648574957,-0.645258300106378
0,0.556164775912889,-0.877298480485624,-1.01364276402531,2.81883265201585
1,-0.590704769620631,0.462139633963016,-1.01364276402531,-0.645258300106378
1,1.80890951064549,1.16440703287179,0.0103470484184113,-0.645258300106378
0,-1.7067162445817,-0.236496680524838,0.0103470484184113,-0.645258300106378
1,-1.06053755272801,-0.294470123094329,0.0103470484184113,1.08678717595473
0,-0.055389416332129,0.287703251217974,0.0103470484184113,-0.645258300106378
1,0.370710528512153,1.68876808481667,-1.01364276402531,-0.645258300106378
0,-0.40301283720779,-1.10953197942784,-1.01364276402531,1.08678717595473
1,-1.64162547657063,0.346036751680855,0.0103470484184113,1.08678717595473
0,-0.208024048314483,-0.23575674781481,0.0103470484184113,-0.645258300106378
0,1.55818555356365,0.229205440284535,0.0103470484184113,1.08678717595473
1,0.239799054346299,1.16517274388268,0.0103470484184113,1.08678717595473
0,1.32131933685037,0.229205440284535,0.0103470484184113,-0.645258300106378
1,0.837241919278219,1.10696985813485,0.0103470484184113,-0.645258300106378
0,0.0884694193366312,-0.062570787311479,0.0103470484184113,-0.645258300106378
1,1.6922282175395,0.753056002697731,-1.01364276402531,2.81883265201585
1,-1.1390243235784,0.753056002697731,1.03433686086213,1.08678717595473
1,-0.649779616116291,1.68836231526601,0.0103470484184113,-0.645258300106378
1,1.60463178141548,-0.00352797605874902,-1.01364276402531,2.81883265201585
1,0.923634271181325,-0.0039138122530037,1.03433686086213,2.81883265201585
1,0.707394904053394,0.520501683835889,-1.01364276402531,-0.645258300106378
0,1.97709769795179,-0.819355543403155,0.0103470484184113,-0.645258300106378
1,0.455721253106332,0.462139633963016,2.05832667330585,1.08678717595473
1,0.094952172098371,-0.295125106173321,0.0103470484184113,-0.645258300106378
0,-0.843792808695969,-1.40114904289882,-1.01364276402531,-0.645258300106378
1,0.143729004972476,0.0544196882098774,1.03433686086213,-0.645258300106378
0,-0.989824452622468,-0.236876555341476,2.05832667330585,-0.645258300106378
0,-0.0645958239896351,-0.818320685507524,0.0103470484184113,-0.645258300106378
0,0.215134370156788,2.3870835793849,2.05832667330585,-0.645258300106378
1,-1.46298480898445,-1.05215397602107,0.0103470484184113,1.08678717595473
1,-0.323471230967894,0.873555680411706,1.03433686086213,-0.645258300106378
0,2.27746564353141,-0.586087186565307,0.0103470484184113,-0.645258300106378
1,-1.89598520529895,1.63082042054804,1.03433686086213,-0.645258300106378
0,-0.953295713875893,-1.34226539577113,1.03433686086213,-0.645258300106378
0,-0.365044796243645,0.350025937918134,1.03433686086213,1.08678717595473
0,0.898841089877674,-0.52705771855232,2.05832667330585,1.08678717595473
0,0.575363253635536,-1.1099377489785,-1.01364276402531,1.08678717595473
1,-1.36175886939835,1.10696985813485,-1.01364276402531,-0.645258300106378
0,0.613066685521589,-0.00317387954297572,-1.01364276402531,-0.645258300106378
0,-0.284930899136545,-1.2253399365244,-1.01364276402531,1.08678717595473
1,-0.570017174017102,1.10696985813485,3.08231648574957,-0.645258300106378
1,0.261449622174648,-0.760536912550092,-1.01364276402531,1.08678717595473
0,0.476239984617722,-0.295125106173321,0.0103470484184113,1.08678717595473
1,-2.67088310806507,0.287002556481711,0.0103470484184113,-0.645258300106378
1,-1.63498886448907,1.8632330169717,-1.01364276402531,-0.645258300106378
0,-1.64612876713142,-1.40114904289882,0.0103470484184113,-0.645258300106378
0,-0.985841934492823,0.171262503202066,-1.01364276402531,-0.645258300106378
0,-2.73701734272848,0.694373132905233,-1.01364276402531,-0.645258300106378
0,-1.74337546898062,0.578619619952689,1.03433686086213,-0.645258300106378
1,-1.19787265054149,1.92186144262019,2.05832667330585,1.08678717595473
1,-0.897883638299947,0.0547690575394932,-1.01364276402531,1.08678717595473
0,0.488205064216389,-0.0612918156597751,0.0103470484184113,1.08678717595473
1,0.454066931851378,0.461438939226753,0.0103470484184113,-0.645258300106378
0,0.456857358522802,0.229046276159498,-1.01364276402531,2.81883265201585
0,0.112002235920996,-0.760536912550092,1.03433686086213,1.08678717595473
1,1.29401505244084,-0.818833946148334,0.0103470484184113,-0.645258300106378
1,1.88279812201842,1.04435224624908,1.03433686086213,-0.645258300106378
1,0.685946537882144,0.873555680411706,0.0103470484184113,-0.645258300106378
0,0.0650548825345923,-1.57558542564386,1.03433686086213,-0.645258300106378
1,1.39806613468185,2.09546651591392,0.0103470484184113,1.08678717595473
1,1.61116916683099,-0.468909276948497,1.03433686086213,-0.645258300106378
1,0.316996777551969,0.0547146133954796,1.03433686086213,-0.645258300106378
0,-0.382016341661671,1.10596827683537,-1.01364276402531,1.08678717595473
0,0.176791995218282,-0.236876555341476,-1.01364276402531,-0.645258300106378
1,0.816677809463954,0.287268932257321,1.03433686086213,1.08678717595473
0,0.104457148338589,1.04461862202469,2.05832667330585,-0.645258300106378
0,-0.514756346935464,1.10596827683537,1.03433686086213,1.08678717595473
1,-0.753219151938083,0.34970511799851,0.0103470484184113,2.81883265201585
0,-1.0456335826124,0.0544196882098774,1.03433686086213,1.08678717595473
1,0.490582271257359,1.8632330169717,-1.01364276402531,-0.645258300106378
0,0.156147433041715,-0.992019906651665,0.0103470484184113,-0.645258300106378
1,1.87483675203954,-0.236175860605213,1.03433686086213,-0.645258300106378
1,0.238800519618664,0.229205440284535,1.03433686086213,1.08678717595473
0,0.219383834592214,-0.761237607286355,-1.01364276402531,-0.645258300106378
1,0.320907161458077,0.641322181469488,0.0103470484184113,-0.645258300106378
1,-0.491124853314226,0.699950607117971,-1.01364276402531,-0.645258300106378
0,-0.346397126570259,-0.295125106173321,-1.01364276402531,1.08678717595473
0,-0.831142638747828,-0.528059299851802,1.03433686086213,-0.645258300106378
1,-0.269652057237375,-0.527792924076191,0.0103470484184113,1.08678717595473
0,-0.139687836458031,-0.818641505427149,-1.01364276402531,1.08678717595473
1,1.17050493487187,0.350025937918134,-1.01364276402531,-0.645258300106378
1,-1.95422709833283,-0.177898760363377,0.0103470484184113,-0.645258300106378
1,0.208418412619506,-0.294804286253697,-1.01364276402531,0.0440957993659446
0,0.980108165322826,-0.00378319753795905,0.0103470484184113,-0.645258300106378
1,-2.16446140338033,0.752735182778106,-1.01364276402531,-0.645258300106378
0,2.63330074059009,-0.585681417014646,1.03433686086213,-0.645258300106378
1,0.432346000363321,-0.236442236380823,2.05832667330585,2.81883265201585
0,-0.502145956095023,-1.22645974405107,-1.01364276402531,1.08678717595473
1,-1.35555363939308,0.814672033284012,1.03433686086213,-0.645258300106378
0,1.36082348394939,0.52102328109071,0.0103470484184113,-0.645258300106378
0,-0.725888153673124,0.0547405081295012,0.0103470484184113,-0.645258300106378
1,0.884750050869007,1.57161595350072,1.03433686086213,1.08678717595473
1,0.983353842091397,1.57161595350072,0.0103470484184113,1.08678717595473
0,-0.365649640385215,-0.760117799759689,-1.01364276402531,-0.645258300106378
1,0.179768110336152,1.57161595350072,-1.01364276402531,-0.645258300106378
1,0.650274592458828,0.870182239279653,2.05832667330585,-0.645258300106378
0,0.26670426486309,-0.586087186565307,2.05832667330585,-0.645258300106378
0,0.368804605026757,-1.51663618007575,-1.01364276402531,-0.645258300106378
1,-0.632314868375985,-0.468588457028874,4.10630629819329,-0.645258300106378
0,0.0210480661191472,-2.15741220173568,1.03433686086213,-0.645258300106378
0,-1.0247878074855,-0.701908486901609,1.03433686086213,-0.645258300106378
0,-0.360176503932222,-1.28508816969955,0.0103470484184113,-0.645258300106378
1,1.99786081455145,1.10628909675499,1.03433686086213,1.08678717595473
1,1.18851885915622,-0.469674987959391,2.05832667330585,-0.645258300106378
0,1.70521120273101,0.0544196882098774,1.03433686086213,1.08678717595473
1,1.26126549683909,0.694373132905233,0.0103470484184113,1.08678717595473
1,1.72633684166619,0.873300458932495,1.03433686086213,1.08678717595473
0,0.607653338711142,-0.760205520499851,-1.01364276402531,-0.645258300106378
0,-0.774632185053234,-0.760536912550092,-1.01364276402531,1.08678717595473
0,-0.995279954357071,-0.819355543403155,0.0103470484184113,-0.645258300106378
0,-0.567993184552002,-1.63356163932248,0.0103470484184113,-0.645258300106378
1,-0.19654104565352,1.8632330169717,2.05832667330585,-0.645258300106378
1,0.334353204888028,0.52102328109071,-1.01364276402531,1.08678717595473
1,0.302034727519495,1.62973388961752,0.0103470484184113,-0.645258300106378
0,-0.918067027872911,-1.05176813982682,1.03433686086213,-0.645258300106378
0,0.485058338082518,-0.993139714178332,0.0103470484184113,-0.645258300106378
1,-0.143645890700652,1.57161595350072,3.08231648574957,-0.645258300106378
0,0.277621124090615,0.0547405081295012,0.0103470484184113,-0.645258300106378
0,-0.00382350808870266,-0.0624116231864423,-1.01364276402531,-0.645258300106378
1,-1.21030302722231,-0.235495099225356,-1.01364276402531,1.08678717595473
0,0.247407990692256,-1.22645974405107,0.0103470484184113,-0.645258300106378
0,0.553023452206249,-0.819355543403155,-1.01364276402531,1.08678717595473
0,-0.687236321862272,0.81136360842659,0.0103470484184113,1.08678717595473
0,1.78278112675187,-0.527458760916824,-1.01364276402531,-0.645258300106378
0,0.918862999718656,1.22380116953117,-1.01364276402531,-0.645258300106378
1,2.32521388068156,1.39750039067531,1.03433686086213,-0.645258300106378
0,0.379198854163532,-1.28432245868866,1.03433686086213,1.08678717595473
0,1.04507459511531,-0.818641505427149,0.0103470484184113,1.08678717595473
0,0.412362776629317,1.10628909675499,0.0103470484184113,1.08678717595473
0,-0.912199050123805,-1.1099377489785,-1.01364276402531,1.08678717595473
0,-0.0509154699204987,0.637248045601172,-1.01364276402531,-0.645258300106378
1,0.00295804470678677,-0.295210055804357,-1.01364276402531,-0.645258300106378
1,1.23294628964403,1.68876808481667,0.0103470484184113,1.08678717595473
1,-1.5764145991135,1.92186144262019,1.03433686086213,-0.645258300106378
0,0.724476621093492,-0.877298480485624,0.0103470484184113,1.08678717595473
1,-1.06878890720124,-0.295210055804357,0.0103470484184113,-0.645258300106378
0,1.6854637911216,-0.760013079778666,2.05832667330585,-0.645258300106378
1,0.929549609166231,0.170522570492038,1.03433686086213,-0.645258300106378
0,0.502185402137302,-1.05141404331104,-1.01364276402531,1.08678717595473
1,-1.07009449656363,1.39750039067531,0.0103470484184113,-0.645258300106378
1,0.455004173017534,0.521187172401903,0.0103470484184113,1.08678717595473
1,-0.166958588968184,2.21264719663986,0.0103470484184113,-0.645258300106378
0,-0.172513481805652,-0.527792924076191,0.0103470484184113,-0.645258300106378
1,0.773578333135753,1.10588332720433,1.03433686086213,-0.645258300106378
0,-0.598332568920205,-0.352588059211129,2.05832667330585,-0.645258300106378
0,0.0887332900134721,-1.05138826501018,2.05832667330585,-0.645258300106378
0,-1.12981907740799,-0.760151076355838,0.0103470484184113,1.08678717595473
1,0.861124934128255,1.9213509530885,0.0103470484184113,-0.645258300106378
1,-0.722987751452276,0.520257570079816,0.0103470484184113,-0.645258300106378
0,-0.219187550594556,0.170941683282442,1.03433686086213,-0.645258300106378
1,2.57950439228846,0.0547690575394932,-1.01364276402531,1.08678717595473
0,1.19717963835027,0.348939406987616,-1.01364276402531,-0.645258300106378
0,0.680942631784259,-0.062570787311479,-1.01364276402531,1.08678717595473
0,-1.8922017134229,-1.34183985587048,1.03433686086213,1.08678717595473
1,-1.35677181442356,-0.469515823834355,1.03433686086213,-0.645258300106378
1,0.101867637032065,0.814672033284012,0.0103470484184113,1.08678717595473
0,0.411527576675601,-0.585000655634789,-1.01364276402531,2.81883265201585
0,1.43512644480404,0.64023565053897,-1.01364276402531,-0.645258300106378
0,-0.762583125870469,-0.817989293457283,0.0103470484184113,-0.645258300106378
0,-0.998185885200845,-0.876617719105767,-1.01364276402531,-0.645258300106378
0,-0.230641585259921,-0.586421349724675,-1.01364276402531,-0.645258300106378
0,-0.863536739668221,0.579130109484372,-1.01364276402531,-0.645258300106378
0,1.76485169100615,-0.235075986434952,1.03433686086213,-0.645258300106378
1,-0.233644187915324,0.87387650033133,-1.01364276402531,-0.645258300106378
1,-2.23491094082387,-0.294790943013954,1.03433686086213,-0.645258300106378
1,-0.769591079384976,0.408654363566618,2.05832667330585,-0.645258300106378
1,0.262999732902751,0.699184896107077,-1.01364276402531,1.08678717595473
0,-0.783931136914998,-0.877298480485624,1.03433686086213,-0.645258300106378
0,0.702014649717095,-0.701489374111205,0.0103470484184113,-0.645258300106378
0,1.40941059567719,-1.3419445758515,-1.01364276402531,1.08678717595473
1,-2.39216545011068,1.39717957075568,0.0103470484184113,1.08678717595473
1,-0.594040422528469,1.63013965916819,0.0103470484184113,-0.645258300106378
1,-1.29447816945158,0.694373132905233,-1.01364276402531,-0.645258300106378
0,-0.0658560496503051,-1.10917203796761,0.0103470484184113,1.08678717595473
0,-0.494464504852568,0.0547690575394932,0.0103470484184113,-0.645258300106378
1,0.00351403659516528,1.22303545852027,-1.01364276402531,1.08678717595473
1,-1.99483593715932,2.3870835793849,-1.01364276402531,1.08678717595473
1,0.444334834650071,2.67837982293625,0.0103470484184113,-0.645258300106378
1,-0.526808532851209,0.117037300095639,-1.01364276402531,-0.645258300106378
1,-0.0835026168787108,1.10588332720433,-1.01364276402531,1.08678717595473
1,1.59240870289003,0.579651706739193,-1.01364276402531,-0.645258300106378
0,1.09198425666384,0.520447239691875,0.0103470484184113,1.08678717595473
1,0.568184668941528,0.0584088744471562,-1.01364276402531,-0.645258300106378
1,-1.34862814450906,-0.585576697033624,-1.01364276402531,1.08678717595473
0,0.96391931584451,-0.876617719105767,1.03433686086213,1.08678717595473
0,-1.26697745536045,-0.352588059211129,2.05832667330585,-0.645258300106378
0,2.12622394223759,1.92154062270056,1.03433686086213,1.08678717595473
0,-0.987921513334973,-0.819355543403155,-1.01364276402531,-0.645258300106378
0,-1.88354041345434,1.45621376595483,-1.01364276402531,-0.645258300106378
1,1.19218415920451,-0.58600223693427,-1.01364276402531,-0.645258300106378
1,-2.23668436786933,1.39750039067531,0.0103470484184113,-0.645258300106378
1,-1.39827789594354,-0.819355543403155,2.05832667330585,-0.645258300106378
0,-0.940780823973535,-0.993791926148197,2.05832667330585,-0.645258300106378
1,0.454366797850977,1.63024437914921,2.05832667330585,-0.645258300106378
1,0.0945113110915174,0.348939406987616,-1.01364276402531,-0.645258300106378
1,2.1857982281821,1.39783178272555,-1.01364276402531,-0.645258300106378
0,0.337980740092672,-0.294444344793463,0.0103470484184113,-0.645258300106378
1,0.327416846397275,-0.295210055804357,0.0103470484184113,1.08678717595473
0,-2.43809206458494,-0.818235735876488,-1.01364276402531,-0.645258300106378
1,2.45411485232984,1.68844726489704,-1.01364276402531,1.08678717595473
0,0.799001856716456,-1.28508816969955,-1.01364276402531,1.08678717595473
1,0.116151227029878,0.870182239279653,-1.01364276402531,1.08678717595473
0,-0.265548376292647,-0.061726134620428,-1.01364276402531,-0.645258300106378
0,0.0119070097535358,0.578565175808675,0.0103470484184113,1.08678717595473
1,-0.950575687367066,-0.817554974496631,0.0103470484184113,-0.645258300106378
1,0.34048851622116,0.811553813631169,-1.01364276402531,1.08678717595473
0,0.652560862117848,-0.293959633562646,0.0103470484184113,-0.645258300106378
0,-0.160708601209113,-0.585576697033624,0.0103470484184113,-0.645258300106378
0,-0.415533000560514,-1.05106744509055,0.0103470484184113,-0.645258300106378
0,1.83492191965334,-0.760151076355838,1.03433686086213,1.08678717595473
1,-1.03560226533877,1.10628909675499,-1.01364276402531,1.08678717595473
0,0.217923531394805,0.985669376456587,-1.01364276402531,-0.645258300106378
0,0.0182570866897247,-0.759771201539198,0.0103470484184113,1.08678717595473
1,0.308408493090924,2.27127562228834,0.0103470484184113,2.81883265201585
1,-0.00620821004142989,0.694373132905233,0.0103470484184113,-0.645258300106378
0,-0.954078859322579,-0.00350804270234356,0.0103470484184113,2.81883265201585
1,-0.161065850789554,-0.818674782023298,0.0103470484184113,1.08678717595473
0,-1.18235338811519,-1.57561870224001,2.05832667330585,-0.645258300106378
0,-0.649778449414502,0.0546098934144565,2.05832667330585,-0.645258300106378
0,0.505205647506967,-0.759771201539198,0.0103470484184113,-0.645258300106378
0,0.0633559443226868,-0.643546437028736,1.03433686086213,-0.645258300106378
0,1.30119692239465,-1.3419445758515,-1.01364276402531,2.81883265201585
1,1.37003426430508,-0.00326160028313823,0.0103470484184113,-0.645258300106378
0,-2.29039580107003,-1.10953197942784,1.03433686086213,-0.645258300106378
0,0.243181443116751,0.0551203829461404,1.03433686086213,1.08678717595473
0,0.0439826038668513,-1.86611595818432,-1.01364276402531,-0.645258300106378
0,-1.43583587877487,-0.760536912550092,-1.01364276402531,-0.645258300106378
1,1.16955652729884,0.462139633963016,-1.01364276402531,-0.645258300106378
1,1.40702084554905,1.10596827683537,0.0103470484184113,-0.645258300106378
1,-1.87952923673452,1.39715102134569,-1.01364276402531,-0.645258300106378
0,0.362351249256445,0.873981220312352,0.0103470484184113,-0.645258300106378
0,0.4638794501268,-1.34252061725034,0.0103470484184113,1.08678717595473
0,-1.62915570110743,-0.527373811285787,0.0103470484184113,-0.645258300106378
1,-0.347491976771819,0.287833865933019,2.05832667330585,-0.645258300106378
0,0.369893208019993,-0.934842680580089,0.0103470484184113,-0.645258300106378
1,-0.448714794144337,0.407567832636099,-1.01364276402531,-0.645258300106378
0,-1.0247533730957,-1.86611595818432,0.0103470484184113,2.81883265201585
1,0.911102506863558,1.10588332720433,1.03433686086213,-0.645258300106378
1,-0.100706678732129,-1.51663618007575,0.0103470484184113,1.08678717595473
0,-0.616337706785906,-0.0618900259316222,-1.01364276402531,1.08678717595473
1,-0.409124995976647,1.16559828378333,-1.01364276402531,1.08678717595473
1,0.390834229260066,0.640556470458594,-1.01364276402531,-0.645258300106378
1,1.07000715834627,2.09546651591392,1.03433686086213,1.08678717595473
1,0.735381187539361,-0.468750112823461,1.03433686086213,-0.645258300106378
0,-0.108572616606941,0.698864076187453,0.0103470484184113,-0.645258300106378
0,0.17438383720585,-1.05130932333002,-1.01364276402531,-0.645258300106378
0,-0.85433207789164,-0.294385173463293,-1.01364276402531,-0.645258300106378
1,-0.444951288815528,-1.1099377489785,1.03433686086213,-0.645258300106378
1,-0.974001948201022,1.86291219705208,0.0103470484184113,-0.645258300106378
0,0.797411161731265,-1.57526460572424,-1.01364276402531,-0.645258300106378
1,0.231817128027507,0.753001558553717,0.0103470484184113,-0.645258300106378
1,-1.02529392174792,1.68876808481667,1.03433686086213,-0.645258300106378
0,0.749384028620813,-1.80716671261621,0.0103470484184113,-0.645258300106378
0,0.944812665478956,-0.062570787311479,1.03433686086213,-0.645258300106378
1,-0.0813420669856215,0.811553813631169,-1.01364276402531,-0.645258300106378
0,-2.4948917716732,-1.34226539577113,-1.01364276402531,1.08678717595473
1,-0.130623785539278,1.39750039067531,3.08231648574957,-0.645258300106378
0,1.06833990811649,1.22271463860065,1.03433686086213,1.08678717595473
1,-0.460330905450792,0.931852714009948,0.0103470484184113,-0.645258300106378
1,1.38413150880449,-0.468750112823461,2.05832667330585,-0.645258300106378
1,0.41900942039944,-0.877298480485624,-1.01364276402531,-0.645258300106378
1,0.0680943840461115,0.640556470458594,0.0103470484184113,-0.645258300106378
0,-0.164965130169879,0.578565175808675,2.05832667330585,-0.645258300106378
0,0.356904403225397,0.461818814043392,2.05832667330585,2.81883265201585
1,1.70960829526968,-0.236442236380823,1.03433686086213,-0.645258300106378
1,0.412440979718505,1.16517274388268,1.03433686086213,-0.645258300106378
0,0.756105972631514,-1.34303110678202,0.0103470484184113,-0.645258300106378
1,2.57216591104481,0.228725456239874,0.0103470484184113,-0.645258300106378
0,0.706218906196451,-1.80748753253584,0.0103470484184113,-0.645258300106378
1,-1.15294294207083,-0.0039138122530037,1.03433686086213,-0.645258300106378
0,0.623489111410437,0.117037300095639,0.0103470484184113,-0.645258300106378
0,-0.746333759125397,0.815352794663869,1.03433686086213,-0.645258300106378
1,-1.50295556031662,1.10596827683537,1.03433686086213,-0.645258300106378
0,1.1740126015495,-0.818674782023298,0.0103470484184113,-0.645258300106378
1,-0.0580950864294382,-0.294804286253697,1.03433686086213,-0.645258300106378
0,0.722729912770516,0.229150996140522,0.0103470484184113,-0.645258300106378
0,1.88826836813808,-0.993106437582183,0.0103470484184113,1.08678717595473
1,-0.483708332375265,-1.40046828151896,-1.01364276402531,-0.645258300106378
0,-0.419177263821373,-1.05106744509055,-1.01364276402531,-0.645258300106378
0,-1.26235617947396,-0.236442236380823,0.0103470484184113,2.81883265201585
1,-0.168987610964598,-0.411312938086518,-1.01364276402531,1.08678717595473
0,0.721357018342677,0.520501683835889,-1.01364276402531,1.08678717595473
0,-1.5272501177502,0.46255874675342,0.0103470484184113,-0.645258300106378
0,1.10077318880195,-0.236876555341476,0.0103470484184113,-0.645258300106378
0,-1.32382565775047,-1.51699027659153,0.0103470484184113,-0.645258300106378
1,-0.314043200726975,-0.701908486901609,0.0103470484184113,-0.645258300106378
1,0.423463836376096,-0.177133049352483,0.0103470484184113,-0.645258300106378
0,-1.43382719131987,-1.10885121804798,-1.01364276402531,-0.645258300106378
1,-2.55034486328324,-0.760013079778666,1.03433686086213,-0.645258300106378
0,1.30772444507782,-1.40114904289882,0.0103470484184113,-0.645258300106378
1,0.37457297543685,0.931418395049295,0.0103470484184113,-0.645258300106378
0,0.262315651423537,0.229046276159498,-1.01364276402531,1.08678717595473
