"Churn","MonthlyCharge","Tenure","z_MonthlyCharge","z_Tenure"
"Yes",187.656013,7.338869531,0.350025937918134,-1.02814560246445
"No",149.962093,5.486534225,-0.527738479932177,-1.09819555590474
"Yes",169.944668,1.55278221,-0.0624116231864423,-1.24695865759792
"Yes",160.00128,12.07970325,-0.293959633562646,-0.848861009546339
"No",129.962093,13.98666226,-0.993471106228573,-0.77674534591334
"Yes",114.950905,9.563362997,-1.34303110678202,-0.944021705880091
"No",142.515576,6.732948946,-0.701142775890715,-1.0510597631082
"Yes",220.14775,15.72071086,1.10664903821522,-0.711168652914116
"No",124.97808,7.233605493,-1.10953197942784,-1.03212638333979
"No",164.964681,2.871017037,-0.178378744408038,-1.19710683651802
"No",194.976769,2.344875382,0.520501683835889,-1.21700398921837
"Yes",152.455519,7.960490246,-0.469674987959391,-1.0046377084011
"No",92.5018,12.25062113,-1.8657951382647,-0.842397390623064
"No",127.488728,9.634946079,-1.05106744509055,-0.941314641157538
"No",184.963371,7.916533093,0.287323376401335,-1.00630004054531
"Yes",265.146969,4.471254161,2.15452926052306,-1.13659050577244
"Yes",207.609354,10.79028074,0.814672033284012,-0.897623232291744
"No",152.462354,12.24190682,-0.469515823834355,-0.842726940574299
"Yes",200.132293,2.203859443,0.640556470458594,-1.22233680338506
"Yes",212.655686,23.92132231,0.932184106060189,-0.401045292206369
"Yes",255.119794,3.7311787,1.92103013316888,-1.16457801506269
"No",134.950905,7.980015371,-0.877298480485624,-1.00389932475493
"Yes",255.137219,9.190009376,1.92143590271954,-0.958140857894899
"Yes",214.966286,2.378630018,0.985990196376211,-1.2157274867015
"Yes",270.160419,5.43464555,2.27127562228834,-1.10015783522644
"Yes",200.165175,1.092361222,0.641322181469488,-1.26437044512249
"No",149.937833,20.13981517,-0.528303413607875,-0.544050933913384
"Yes",240.114868,24.64873861,1.57161595350072,-0.373536515700491
"No",127.495766,9.677739656,-1.05090355377936,-0.939696312085754
"Yes",187.609354,9.82814183,0.348939406987616,-0.934008537711486
"No",169.992756,7.832238337,-0.0612918156597751,-1.00948782394172
"No",192.456745,19.45250317,0.461818814043392,-0.570043082010434
"No",120.004928,14.34766616,-1.2253399365244,-0.763093224558827
"No",195.006206,2.257358355,0.521187172401903,-1.22031362956627
"No",139.95684,2.358129018,-0.760727117754672,-1.21650277511221
"No",114.983787,4.650578623,-1.34226539577113,-1.12980897427913
"Yes",207.638588,3.721772616,0.815352794663869,-1.16493372590194
"Yes",187.609354,3.76663012,0.348939406987616,-1.16323734509201
"No",134.950905,4.151256695,-0.877298480485624,-1.14869188262451
"Yes",192.470522,2.188918771,0.462139633963016,-1.22290181630393
"Yes",222.628057,13.85488928,1.16440703287179,-0.781728618155567
"No",162.468917,3.273341151,-0.236496680524838,-1.18189210441076
"Yes",159.979358,19.75096265,-0.294470123094329,-0.558756209374529
"No",184.979684,18.38404445,0.287703251217974,-0.61044909454306
"Yes",245.145743,4.672610857,1.68876808481667,-1.12897577903587
"No",124.97808,6.796299371,-1.10953197942784,-1.04866403361619
"Yes",187.484705,12.97632235,0.346036751680855,-0.814953473472702
"No",162.500692,20.31163945,-0.23575674781481,-0.537553037568741
"No",182.467607,6.998814446,0.229205440284535,-1.04100550034267
"Yes",222.660939,14.46288204,1.16517274388268,-0.758736093858226
"No",182.467607,11.13472066,0.229205440284535,-0.884597512660519
"Yes",220.161527,2.542296644,1.10696985813485,-1.2095380891913
"No",169.937833,17.22596021,-0.062570787311479,-0.654244484518703
"Yes",204.963371,22.79214163,0.753056002697731,-0.443747633301661
"Yes",204.963371,3.823689744,0.753056002697731,-1.16107951546388
"Yes",245.128318,10.77094687,1.68836231526601,-0.898354383228042
"Yes",172.473314,13.08671185,-0.00352797605874902,-0.810778862477463
"Yes",172.456745,14.76468813,-0.0039138122530037,-0.747322662130173
"Yes",194.976769,9.473091121,0.520501683835889,-0.947435526633971
"No",137.439154,5.197446331,-0.819355543403155,-1.10912802231579
"Yes",192.470522,6.577552683,0.462139633963016,-1.05693639945621
"Yes",159.951231,3.174571918,-0.295125106173321,-1.18562727058212
"No",112.455141,17.88002366,-1.40114904289882,-0.629509700232575
"Yes",174.961766,13.12190056,0.0544196882098774,-0.809448127437679
"No",162.452604,23.34617699,-0.236876555341476,-0.422795621510622
"No",137.483594,6.311709178,-0.818320685507524,-1.06698983043457
"No",275.133571,12.58298231,2.3870835793849,-0.829828453935984
"Yes",127.442069,7.120096363,-1.05215397602107,-1.03641896970134
"Yes",210.138,9.344886869,0.873555680411706,-0.952283839924959
"No",147.456419,22.37815032,-0.586087186565307,-0.459403584951584
"Yes",242.657291,4.799514433,1.63082042054804,-1.12417665354201
"No",114.983787,10.04672315,-1.34226539577113,-0.925742425610012
"No",187.656013,8.156552837,0.350025937918134,-0.997223189373984
"No",149.991327,7.992791229,-0.52705771855232,-1.00341617882819
"No",124.960655,7.231032028,-1.1099377489785,-1.03222370432852
"Yes",220.161527,4.627672042,1.10696985813485,-1.13067523479219
"No",172.48852,10.05306287,-0.00317387954297572,-0.925502675771316
"No",120.004928,4.171044392,-1.2253399365244,-1.14794356926621
"Yes",220.161527,4.568682641,1.10696985813485,-1.13290604299421
"Yes",139.965008,6.085030507,-0.760536912550092,-1.07556216088577
"No",159.951231,2.730250735,-0.295125106173321,-1.20243021013678
"Yes",184.949594,8.574901206,0.287002556481711,-0.981402466378885
"Yes",252.637807,9.743201772,1.8632330169717,-0.937220724559538
"No",112.455141,9.482919033,-1.40114904289882,-0.947063863482172
"No",179.979358,8.447988841,0.171262503202066,-0.986201924247258
"No",202.443347,6.365998533,0.694373132905233,-1.06493676435213
"No",197.472533,7.251397592,0.578619619952689,-1.03145353771486
"Yes",255.155493,14.64011644,1.92186144262019,-0.752033602453024
"Yes",174.976769,11.71637124,0.0547690575394932,-0.862601173274484
"No",169.992756,4.13273503,-0.0612918156597751,-1.14939231832138
"Yes",192.440432,2.887429547,0.461438939226753,-1.19648616295119
"No",182.460772,3.303030246,0.229046276159498,-1.18076934887309
"No",139.965008,5.15825129,-0.760536912550092,-1.11061026518415
"Yes",137.461553,3.237560234,-0.818833946148334,-1.18324523500314
"Yes",217.472533,2.733109234,1.04435224624908,-1.20232210998817
"Yes",210.138,3.180102025,0.873555680411706,-1.18541813796093
"No",104.964303,15.85983755,-1.57558542564386,-0.705907284669808
"Yes",262.610632,11.73724209,2.09546651591392,-0.861811898208558
"Yes",152.488401,7.006240694,-0.468909276948497,-1.04072466116364
"Yes",174.974431,5.562130367,0.0547146133954796,-1.09533672888232
"No",220.118516,14.53027663,1.10596827683537,-0.756187425765395
"No",162.452604,5.905906389,-0.236876555341476,-1.08233611594956
"Yes",184.961033,3.260462654,0.287268932257321,-1.18237913184705
"No",217.483972,18.91276578,1.04461862202469,-0.590454386009775
"No",220.118516,14.25617986,1.10596827683537,-0.76655297130914
"Yes",187.642236,7.983887266,0.34970511799851,-1.00375290090629
"No",174.961766,5.969967132,0.0544196882098774,-1.07991352428921
"Yes",252.637807,19.95277818,1.8632330169717,-0.551124130865723
"No",130.024412,14.85781115,-0.992019906651665,-0.743801019372466
"Yes",162.482694,2.600063739,-0.236175860605213,-1.20735350506011
"Yes",182.467607,11.92299244,0.229205440284535,-0.854787358252499
"No",139.934918,5.972864167,-0.761237607286355,-1.07980396682075
"Yes",200.165175,10.87555535,0.641322181469488,-0.894398393656541
"Yes",202.682861,16.00330155,0.699950607117971,-0.700481891930273
"No",159.951231,12.63074989,-0.295125106173321,-0.828022022484769
"No",149.948316,8.4944392,-0.528059299851802,-0.984445306277123
"Yes",149.959755,8.044444101,-0.527792924076191,-1.00146281689261
"No",137.469817,12.07358377,-0.818641505427149,-0.849092430546462
"Yes",187.656013,10.21634248,0.350025937918134,-0.919327914084704
"Yes",164.985293,15.50354683,-0.177898760363377,-0.719381167214918
"Yes",159.965008,13.88004531,-0.294804286253697,-0.780777289999949
"No",172.462354,19.48900163,-0.00378319753795905,-0.568662816021139
"Yes",204.949594,10.01771765,0.752735182778106,-0.926839329565754
"No",147.473844,7.34059599,-0.585681417014646,-1.02808031278813
"Yes",162.471255,12.64742067,-0.236442236380823,-0.827391581894973
"No",119.95684,8.850426839,-1.22645974405107,-0.970982885377143
"Yes",207.609354,3.701557118,0.814672033284012,-1.16569821745435
"No",194.999168,2.976033785,0.52102328109071,-1.19313540743386
"No",174.975543,5.522376826,0.0547405081295012,-1.09684009260222
"Yes",240.114868,15.64596698,1.57161595350072,-0.713995249857438
"Yes",240.114868,23.00764441,1.57161595350072,-0.435597942661768
"No",139.983006,17.24924155,-0.760117799759689,-0.653364051706272
"Yes",240.114868,13.01107597,1.57161595350072,-0.813639192275882
"Yes",209.993134,5.104082209,0.870182239279653,-1.11265878285245
"No",147.456419,3.521499924,-0.586087186565307,-1.17250745874853
"No",107.495766,8.08137067,-1.51663618007575,-1.00006636106155
"Yes",152.502178,1.875430489,-0.468588457028874,-1.23475703467991
"No",79.978861,5.587484456,-2.15741220173568,-1.09437791070927
"No",142.482694,7.007695148,-0.701908486901609,-1.04066965792818
"No",117.439154,1.408375942,-1.28508816969955,-1.25241968418265
"Yes",220.132293,11.64983735,1.10628909675499,-0.865117292187514
"Yes",152.455519,2.964559883,-0.469674987959391,-1.19356931715759
"No",174.961766,10.25635754,0.0544196882098774,-0.91781466047407
"Yes",202.443347,3.892407013,0.694373132905233,-1.15848082748422
"Yes",210.12704,3.226996711,0.873300458932495,-1.18364471683125
"No",139.979239,15.87685513,-0.760205520499851,-0.705263729108995
"No",139.965008,5.874064017,-0.760536912550092,-1.08354030218345
"No",137.439154,3.756359276,-0.819355543403155,-1.16362575864849
"No",102.474625,2.905283283,-1.63356163932248,-1.19581098639353
"Yes",252.637807,1.474810061,1.8632330169717,-1.24990733831971
"Yes",194.999168,18.56165869,0.52102328109071,-0.603732238689786
"Yes",242.610632,12.39088509,1.62973388961752,-0.837093014123019
"No",127.458638,14.17192333,-1.05176813982682,-0.769739309109009
"No",129.976324,3.86023041,-0.993139714178332,-1.15969765336597
"Yes",240.114868,17.72593456,1.57161595350072,-0.635336903463919
"No",174.975543,3.043063167,0.0547405081295012,-1.19060055044927
"No",169.944668,5.827112819,-0.0624116231864423,-1.0853158604332
"Yes",162.511928,4.648958177,-0.235495099225356,-1.129870254851
"No",119.95684,11.96274778,-1.22645974405107,-0.853283926499629
"No",137.439154,4.525864256,-0.819355543403155,-1.13452531023266
"No",207.46728,8.038308899,0.81136360842659,-1.00169483245322
"No",149.974105,1.416592892,-0.527458760916824,-1.25210894294532
"No",225.178625,19.83504645,1.22380116953117,-0.555576403722711
"Yes",232.637807,15.85002222,1.39750039067531,-0.706278472006827
"No",117.472036,15.94935291,-1.28432245868866,-0.702522073158761
"No",137.469817,11.94550648,-0.818641505427149,-0.85393594250253
"No",220.132293,16.03360405,1.10628909675499,-0.699335939193072
"No",124.960655,21.29342532,-1.1099377489785,-0.500424741056195
"No",199.990219,4.95598008,0.637248045601172,-1.11825957619006
"Yes",159.947583,2.73951266,-0.295210055804357,-1.20207995097316
"Yes",245.145743,4.973046104,1.68876808481667,-1.11761418861755
"Yes",255.155493,10.28430068,1.92186144262019,-0.916757931894943
"No",134.950905,2.581692044,-0.877298480485624,-1.20804826932616
"Yes",159.947583,6.945736396,-0.295210055804357,-1.04301275838022
"No",139.987503,9.999416271,-0.760013079778666,-0.92753143468446
"Yes",179.947583,6.035737465,0.170522570492038,-1.07742628088923
"No",127.473844,9.004964377,-1.05141404331104,-0.965138723520156
"Yes",232.637807,5.071456681,1.39750039067531,-1.11389258577677
"Yes",195.006206,12.02106494,0.521187172401903,-0.851078540504158
"Yes",267.642733,5.049303717,2.21264719663986,-1.11473034667877
"No",149.959755,18.17247008,-0.527792924076191,-0.618450224100786
"Yes",220.114868,15.31997698,1.10588332720433,-0.726323246979789
"No",157.483594,16.0708543,-0.352588059211129,-0.697927242684569
"No",127.474951,7.873371451,-1.05138826501018,-1.00793228876879
"No",139.981577,23.62866494,-0.760151076355838,-0.412112745855851
"Yes",255.133571,25.8634566,1.9213509530885,-0.327599401417267
"Yes",194.966286,9.405224809,0.520257570079816,-0.950002033885851
"No",179.965581,12.84490034,0.170941683282442,-0.819923473046595
"Yes",174.976769,16.59325254,0.0547690575394932,-0.678171655091572
"No",187.609354,20.35456039,0.348939406987616,-0.535929891997378
"No",169.937833,12.00925702,-0.062570787311479,-0.851525081820704
"No",115.002061,2.861423443,-1.34183985587048,-1.19746963844208
"Yes",152.462354,14.20349453,-0.469515823834355,-0.76854537781434
"Yes",207.609354,4.98152586,0.814672033284012,-1.11729350881888
"No",147.503078,23.12150846,-0.585000655634789,-0.431291934254335
"No",200.118516,6.307178205,0.64023565053897,-1.06716117870324
"No",137.497825,12.73622643,-0.817989293457283,-0.824033205399596
"No",134.980139,12.00466914,-0.876617719105767,-0.85169858214721
"No",147.442069,2.243757398,-0.586421349724675,-1.22082797834617
"No",197.494455,1.583394702,0.579130109484372,-1.2458009818616
"No",162.529926,14.23487852,-0.235075986434952,-0.76735852625936
"Yes",210.151777,15.28108311,0.87387650033133,-0.72779410043369
"Yes",159.965581,4.135827839,-0.294790943013954,-1.14927535724757
"Yes",190.173699,9.740709475,0.408654363566618,-0.937314976009718
"Yes",202.649979,1.213704886,0.699184896107077,-1.25978157938855
"No",134.950905,11.86252419,-0.877298480485624,-0.857074092238185
"No",142.500692,2.416685985,-0.701489374111205,-1.21428832031093
"No",114.997564,6.73327535,-1.3419445758515,-1.05104741945479
"Yes",232.62403,6.549035393,1.39717957075568,-1.05801484072452
"Yes",242.628057,10.57197066,1.63013965916819,-0.905879086882437
"Yes",202.443347,3.379756569,0.694373132905233,-1.17786778168038
"No",124.993537,8.959047529,-1.10917203796761,-0.966875165650318
"No",174.976769,10.23679934,0.0547690575394932,-0.918554294920888
"Yes",225.145743,14.96503088,1.22303545852027,-0.739746279893037
"Yes",275.133571,23.79323993,2.3870835793849,-0.405888996651486
"Yes",287.642733,11.45675389,2.67837982293625,-0.872419149113351
"Yes",177.65076,11.04076215,0.117037300095639,-0.888150751228882
"Yes",220.114868,7.425503428,1.10588332720433,-1.02486935953395
"Yes",197.516854,2.411712843,0.579651706739193,-1.21447639012983
"No",194.974431,2.009542213,0.520447239691875,-1.22968531791699
"Yes",175.133074,9.068119482,0.0584088744471562,-0.962750380464535
"Yes",147.478341,1.926789854,-0.585576697033624,-1.23281477232853
"No",134.980139,11.77389421,-0.876617719105767,-0.86042582124335
"No",157.483594,2.585228303,-0.352588059211129,-1.20791453825841
"No",255.141716,9.517703088,1.92154062270056,-0.94574843132185
"No",137.439154,9.532523799,-0.819355543403155,-0.945187954980369
"No",235.159141,23.103996,1.45621376595483,-0.431954204742648
"Yes",147.460067,5.104873611,-0.58600223693427,-1.11262885432219
"Yes",232.637807,6.877942744,1.39750039067531,-1.04557651784146
"Yes",137.439154,21.17839683,-0.819355543403155,-0.504774785210029
"No",129.948316,1.586331702,-0.993791926148197,-1.24568991303265
"Yes",242.632554,3.778174405,1.63024437914921,-1.16280077368718
"Yes",187.609354,11.58276897,0.348939406987616,-0.86765362396346
"Yes",232.652038,11.62258922,1.39783178272555,-0.866147737502491
"No",159.980465,20.78013031,-0.294444344793463,-0.519836070870598
"Yes",159.947583,3.940297464,-0.295210055804357,-1.15666974940785
"No",137.487242,11.38099891,-0.818235735876488,-0.875283982928633
"Yes",245.131966,1.473304337,1.68844726489704,-1.24996428043799
"No",117.439154,12.75609778,-1.28508816969955,-0.823281728527246
"Yes",209.993134,6.253919786,0.870182239279653,-1.06917525777368
"No",169.974105,18.9537053,-0.061726134620428,-0.588906172000908
"No",197.470195,9.640061615,0.578565175808675,-0.941121186410192
"Yes",137.516476,5.201330266,-0.817554974496631,-1.10898114314924
"Yes",207.475448,12.42120946,0.811553813631169,-0.835946234325795
"No",160.00128,8.134438503,-0.293959633562646,-0.998059489401331
"No",147.478341,14.86764776,-0.585576697033624,-0.743429027287514
"No",127.488728,5.548652108,-1.05106744509055,-1.09584643757942
"No",139.981577,18.35541838,-0.760151076355838,-0.611531649555742
"Yes",220.132293,7.62779591,1.10628909675499,-1.01721924408265
"No",214.952509,4.439685675,0.985669376456587,-1.13778433443149
"No",139.99789,11.16903388,-0.759771201539198,-0.883299886115476
"Yes",270.160419,14.14101821,2.27127562228834,-0.770908051188294
"Yes",202.443347,3.212400569,0.694373132905233,-1.18419670062393
"No",172.47417,16.84928353,-0.00350804270234356,-0.668489304995088
"Yes",137.468388,3.834727471,-0.818674782023298,-1.16066210061467
"No",104.962874,6.198230305,-1.57561870224001,-1.07128127256405
"No",174.969934,4.216732972,0.0546098934144565,-1.14621575957031
"No",139.99789,4.355064781,-0.759771201539198,-1.14098445142196
"No",144.988941,4.030250374,-0.643546437028736,-1.15326799102377
"No",114.997564,9.915959247,-1.3419445758515,-0.930687537484276
"Yes",172.484753,9.821728297,-0.00326160028313823,-0.934251078943942
"No",124.97808,9.183905417,-1.10953197942784,-0.958371691935781
"No",174.991856,8.892893007,0.0551203829461404,-0.969376937964949
"No",92.488023,7.661226872,-1.86611595818432,-1.0159549819785
"No",139.965008,12.4767812,-0.760536912550092,-0.833844672158845
"Yes",192.470522,2.462148717,0.462139633963016,-1.21256905153191
"Yes",220.118516,14.09942339,1.10596827683537,-0.772481046744184
"Yes",232.622804,7.272649386,1.39715102134569,-1.03064985645078
"No",210.156274,3.999030359,0.873981220312352,-1.15444864151943
"No",114.972827,3.115945151,-1.34252061725034,-1.18784436501713
"No",149.977753,13.67931764,-0.527373811285787,-0.788368228796036
"Yes",184.985293,14.6728104,0.287833865933019,-0.750797211628771
"No",132.479779,5.953547112,-0.934842680580089,-1.08053448186247
"Yes",190.12704,11.74635394,0.407567832636099,-0.861467314446543
"No",92.488023,5.954024226,-1.86611595818432,-1.08051643879361
"Yes",220.114868,22.8577804,1.10588332720433,-0.441265365233086
"Yes",107.495766,1.407866545,-1.51663618007575,-1.25243894810102
"No",169.967067,21.08265979,-0.0618900259316222,-0.508395282629037
"Yes",222.679213,11.10356439,1.16559828378333,-0.885775752505003
"Yes",200.132293,9.734064703,0.640556470458594,-0.937566262031052
"Yes",262.610632,12.21754865,2.09546651591392,-0.843648095976814
"Yes",152.495236,2.423722078,-0.468750112823461,-1.21402223566337
"No",202.636202,13.66061487,0.698864076187453,-0.789075513359182
"No",127.478341,8.701581043,-1.05130932333002,-0.976611802045636
"No",159.983006,4.844060027,-0.294385173463293,-1.12249206826441
"Yes",124.960655,6.485034974,-1.1099377489785,-1.06043515110601
"Yes",252.62403,1.14113241,1.86291219705208,-1.26252606012505
"No",104.97808,7.69213424,-1.57526460572424,-1.01478615488637
"Yes",204.961033,13.73012915,0.753001558553717,-0.786446684733143
"Yes",245.145743,5.690013293,1.68876808481667,-1.09050056720949
"No",95.019486,6.68894661,-1.80716671261621,-1.05272380394253
"No",169.937833,9.475983046,-0.062570787311479,-0.947326162410902
"Yes",207.475448,4.893221514,0.811553813631169,-1.12063292328982
"No",114.983787,2.656915117,-1.34226539577113,-1.20520355069222
"Yes",232.637807,8.381515693,1.39750039067531,-0.988715746073871
"No",225.131966,14.53315436,1.22271463860065,-0.756078598356091
"Yes",212.641455,13.62832619,0.931852714009948,-0.790296577668285
"Yes",152.495236,1.281566108,-0.468750112823461,-1.25721526462572
"Yes",134.950905,3.365552603,-0.877298480485624,-1.17840493451321
"Yes",200.132293,5.397827503,0.640556470458594,-1.10155018706995
"No",197.470195,9.001231999,0.578565175808675,-0.965279871240158
"No",192.456745,10.9750814,0.461818814043392,-0.890634606859404
"Yes",162.471255,7.825845378,-0.236442236380823,-1.00972958712512
"Yes",222.660939,14.12966281,1.16517274388268,-0.771337479509786
"No",114.950905,14.66914461,-1.34303110678202,-0.750935841183577
"Yes",182.446995,5.388165017,0.228725456239874,-1.10191559428981
"No",95.005709,2.810825808,-1.80748753253584,-1.19938309437225
"Yes",172.456745,2.485229169,-0.0039138122530037,-1.21169621572149
"No",177.65076,2.051069457,0.117037300095639,-1.22811487788959
"No",207.638588,6.10108047,0.815352794663869,-1.07495519779586
"Yes",220.118516,4.950398978,1.10596827683537,-1.11847063729437
"No",137.468388,10.16660427,-0.818674782023298,-0.921208869051884
"Yes",159.965008,12.29558653,-0.294804286253697,-0.840696929499086
"No",182.465269,24.8868126,0.229150996140522,-0.3645332473069
"No",129.977753,9.660361769,-0.993106437582183,-0.940353493413183
"Yes",112.484375,7.663625954,-1.40046828151896,-1.01586425564949
"No",127.488728,5.25445262,-1.05106744509055,-1.1069722096628
"No",162.471255,13.59137366,-0.236442236380823,-0.791694015269142
"Yes",154.961766,12.3492819,-0.411312938086518,-0.838666326208054
"No",194.976769,18.37317391,0.520501683835889,-0.610860186864414
"No",192.48852,8.498042024,0.46255874675342,-0.98430905791397
"No",162.452604,22.33583015,-0.236876555341476,-0.461004011142502
"No",107.48056,1.541545443,-1.51699027659153,-1.24738359956314
"Yes",142.482694,12.78453216,-0.701908486901609,-0.822206422674871
"Yes",165.018175,2.527681829,-0.177133049352483,-1.21009077914272
"No",125.007314,7.065506244,-1.10885121804798,-1.03848340980668
"Yes",139.987503,4.258552081,-0.760013079778666,-1.1446342820544
"No",112.455141,4.801969514,-1.40114904289882,-1.1240838094931
"Yes",212.622804,5.204853319,0.931418395049295,-1.10884791149414
"No",182.460772,32.0730133,0.229046276159498,-0.0927719615305364
"Yes",159.947583,11.16847385,-0.295210055804357,-0.883321064827181
"No",245.145743,16.8000196,1.68876808481667,-0.670352324067071
"No",149.977753,17.6210362,-0.527373811285787,-0.639303855456984
"Yes",184.967019,17.18829795,0.287408326032372,-0.655668762051454
"No",92.455141,17.52138221,-1.86688166919522,-0.643072480574168
"No",149.944668,10.4103675,-0.528144249482838,-0.911990450088188
"Yes",167.456419,3.310281145,-0.120354560268911,-1.1804951408851
"Yes",197.516854,2.993625911,0.579651706739193,-1.19247012420829
"Yes",152.488401,16.26037537,-0.468909276948497,-0.690760105025178
"Yes",162.482694,3.045064701,-0.236175860605213,-1.19052485823358
"Yes",262.610632,15.35762157,2.09546651591392,-0.724899637675233
"Yes",190.173699,5.940902789,0.408654363566618,-1.08101265351669
"Yes",187.513939,5.988505209,0.346717513060712,-1.07921246793806
"Yes",212.641455,7.138784756,0.931852714009948,-1.03571222883467
"No",104.964303,8.951793883,-1.57558542564386,-0.967149477521892
"Yes",232.637807,4.221959275,1.39750039067531,-1.14601811593602
"No",142.499263,9.797427154,-0.701522650707354,-0.935170077750573
"Yes",277.63748,10.90397471,2.44539118511376,-0.89332365581704
"No",112.455141,1.665591776,-1.40114904289882,-1.24269252671961
"Yes",220.118516,8.611218573,1.10596827683537,-0.980029048802066
"Yes",139.951231,1.28507969,-0.760857732469717,-1.25708239113639
"No",184.978458,1.379696124,0.287674701807982,-1.25350427178893
"Yes",210.138,3.084376591,0.873555680411706,-1.18903819647465
"No",142.468917,2.43754565,-0.702229306821233,-1.21349946822929
"No",160.00128,3.288124191,-0.293959633562646,-1.18133305267733
"No",127.481989,32.30772134,-1.05122437369898,-0.0838959836118498
"No",162.452604,13.46565415,-0.236876555341476,-0.796448362818157
"No",172.457857,19.244458,-0.00388791751898214,-0.577910747451334
"No",255.155493,8.69085131,1.92186144262019,-0.977017569454292
"Yes",184.979684,3.778575882,0.287703251217974,-1.16278559099047
"Yes",175.006206,10.27819073,0.0554545461055076,-0.916988992498084
"No",112.455141,4.156887945,-1.40114904289882,-1.14847892506816
"No",194.958118,11.32083915,0.520067364875237,-0.877559050716483
"No",172.44408,5.254442453,-0.00420873743860585,-1.10697259414927
"No",200.165175,5.2551003,0.641322181469488,-1.10694771628209
"No",127.460067,6.417132666,-1.05173486323067,-1.0630030196223
"No",147.478341,18.61278731,-0.585576697033624,-0.601798702445638
"No",207.49737,4.924623699,0.812064303162853,-1.11944538365266
"No",169.937833,6.325942162,-0.062570787311479,-1.06645158022507
"No",152.457857,17.22220989,-0.469620543815378,-0.654386310753152
"No",162.460772,3.238699239,-0.236686350136897,-1.18320216113474
"Yes",200.132293,6.437878909,0.640556470458594,-1.06221845683202
"Yes",182.460772,15.22323989,0.229046276159498,-0.729981563391779
"No",124.97808,7.484425045,-1.10953197942784,-1.02264111472638
"Yes",230.105118,7.218752772,1.33852259569721,-1.03268807020671
"No",147.473844,11.69875604,-0.585681417014646,-0.86326732909187
"No",142.482694,10.03363969,-0.701908486901609,-0.926237204153005
